[local] 0 -8 -3 0.585352 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 0 -8 -1 0.587379 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 0 -8 -5 0.585495 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 0 -8 -8 0.585332 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 0 0 -4 0.800407 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 0 0 -2 0.800861 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 0 0 -6 0.800347 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 0 0 -7 0.800341 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 0 0 -3 0.800511 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 0 0 -1 0.801252 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 0 0 -5 0.800363 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 0 0 -8 0.800338 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 0 -5 -4 0.650165 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 0 -5 -6 0.650108 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 0 -5 -2 0.649994 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 0 -5 -7 0.650085 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 0 -5 -3 0.650207 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 0 -5 -5 0.65015 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 0 -5 -1 0.650023 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 0 -5 -8 0.65008 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -4 -4 0.750254 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -4 -6 0.7502 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -4 -2 0.750568 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -4 -3 0.750332 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -4 -7 0.750209 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -4 -1 0.751195 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -4 -5 0.750195 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -4 -8 0.750218 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -2 -4 0.826069 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -2 -6 0.826015 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -2 -2 0.826384 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -2 -7 0.825998 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -2 -3 0.826153 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -2 -1 0.827078 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -2 -5 0.826044 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -2 -8 0.82599 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -7 -4 0.670548 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -7 -6 0.670465 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -7 -2 0.671083 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -7 -7 0.670435 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -7 -3 0.670641 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -7 -1 0.671693 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -7 -5 0.670493 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -7 -8 0.670419 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -1 -4 0.85336 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -1 -6 0.853295 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -1 -2 0.853494 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -1 -3 0.853459 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -1 -7 0.85328 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -1 -1 0.853761 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -1 -5 0.853324 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -1 -8 0.853275 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -6 -4 0.686408 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -6 -6 0.686439 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -6 -2 0.686725 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -6 -7 0.686461 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -6 -3 0.686579 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -6 -1 0.687418 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -6 -5 0.686463 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -6 -8 0.686474 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -3 -4 0.79281 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -3 -6 0.792838 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -3 -2 0.792895 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -3 -3 0.792799 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -3 -7 0.792843 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -3 -1 0.793525 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -3 -5 0.792812 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -3 -8 0.792856 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -8 -4 0.660712 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -8 -6 0.660743 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -8 -2 0.661072 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -8 -7 0.660738 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -8 -3 0.660805 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -8 -1 0.661212 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -8 -5 0.66068 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -8 -8 0.660719 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 0 -4 0.875759 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 0 -6 0.875618 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 0 -2 0.876431 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 0 -3 0.875983 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 0 -7 0.875585 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 0 -1 0.877068 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 0 -5 0.875667 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -5 -4 0.712497 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 0 -8 0.875569 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -5 -6 0.712513 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -5 -2 0.712834 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -5 -3 0.71257 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -5 -7 0.712518 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -5 -1 0.713416 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -5 -5 0.712482 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 4 -5 -8 0.712515 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -4 -4 0.704759 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -4 -2 0.704819 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -4 -6 0.704778 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -4 -7 0.704763 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -4 -3 0.704681 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -4 -1 0.705264 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -4 -5 0.704757 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -4 -8 0.704756 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -2 -4 0.78608 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -2 -2 0.786499 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -2 -6 0.78596 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -2 -3 0.786224 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -2 -7 0.785949 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -2 -1 0.786623 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -2 -5 0.785987 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -2 -8 0.785942 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -7 -4 0.650943 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -7 -6 0.651048 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -7 -2 0.650543 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -7 -7 0.651019 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -7 -3 0.650701 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -7 -5 0.651046 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -7 -1 0.650447 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -7 -8 0.651021 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -1 -4 0.82331 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -1 -2 0.823458 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -1 -6 0.823279 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -1 -7 0.823282 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -1 -3 0.823423 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -1 -1 0.823396 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -1 -5 0.823286 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -1 -8 0.82328 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -6 -4 0.66277 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -6 -6 0.662821 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -6 -2 0.662956 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -6 -7 0.662821 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -6 -3 0.662775 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -6 -1 0.663126 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -6 -5 0.662805 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -6 -8 0.662835 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -3 -4 0.739757 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -3 -6 0.739808 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -3 -2 0.740164 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -3 -7 0.739801 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -3 -3 0.739833 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -3 -1 0.740567 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -3 -5 0.739795 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -3 -8 0.739789 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -8 -4 0.631354 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -8 -6 0.631239 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -8 -2 0.631755 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -8 -3 0.631417 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -8 -7 0.631249 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -8 -1 0.631775 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -8 -5 0.63126 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -8 -8 0.631228 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 0 -4 0.85048 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 0 -2 0.850639 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 0 -6 0.850499 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 0 -3 0.850514 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 0 -7 0.850499 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 0 -1 0.850902 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 0 -5 0.85049 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 0 -8 0.850497 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -5 -4 0.677877 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -5 -6 0.677868 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -5 -2 0.678397 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -5 -7 0.677871 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -5 -3 0.677936 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -5 -1 0.679056 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -5 -5 0.677882 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 2 -5 -8 0.677869 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -4 -4 0.793571 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -4 -2 0.793854 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -4 -6 0.793557 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -4 -3 0.793729 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -4 -7 0.793552 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -4 -1 0.794529 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -4 -5 0.793536 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -4 -8 0.793557 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -2 -4 0.848167 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -2 -6 0.848079 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -2 -2 0.848572 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -2 -7 0.848067 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -2 -3 0.848294 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -2 -1 0.848999 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -2 -5 0.848079 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -7 -4 0.690266 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -2 -8 0.848061 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -7 -6 0.690121 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -7 -2 0.690747 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -7 -7 0.690115 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -7 -3 0.690441 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -7 -5 0.690138 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -7 -1 0.691277 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -7 -8 0.690106 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -1 -4 0.870125 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -1 -6 0.869881 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -1 -2 0.870896 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -1 -7 0.869829 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -1 -3 0.87044 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -1 -1 0.871916 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -1 -5 0.869955 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -6 -4 0.716167 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -1 -8 0.869808 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -6 -6 0.716125 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -6 -2 0.716158 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -6 -7 0.716098 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -6 -3 0.716116 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -6 -5 0.716176 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -6 -1 0.716295 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -6 -8 0.716097 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -3 -4 0.824339 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -3 -6 0.824193 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -3 -2 0.824791 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -3 -7 0.824182 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -3 -3 0.82443 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -3 -5 0.824232 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -3 -1 0.825104 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -8 -4 0.677344 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -3 -8 0.824168 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -8 -6 0.677294 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -8 -2 0.67774 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -8 -3 0.677255 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -8 -7 0.677344 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -8 -1 0.678518 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -8 -5 0.677308 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -8 -8 0.677367 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 0 -4 0.893618 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 0 -6 0.893433 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 0 -2 0.894407 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 0 -7 0.893407 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 0 -3 0.893876 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 0 -1 0.895572 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 0 -5 0.893489 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -5 -4 0.755075 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 0 -8 0.893394 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -5 -6 0.754934 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -5 -2 0.755439 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -5 -7 0.754897 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -5 -3 0.755125 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -5 -5 0.754995 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -5 -1 0.755924 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] 6 -5 -8 0.754887 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] -1 -4 -4 0.646931 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] -1 -4 -6 0.646824 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] -1 -4 -2 0.647039 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] -1 -4 -7 0.646839 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] -1 -4 -3 0.647025 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] -1 -4 -5 0.646846 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] -1 -4 -1 0.647228 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] -1 -4 -8 0.646842 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] -1 -2 -4 0.691224 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] -1 -2 -6 0.691158 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] -1 -2 -2 0.69174 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] -1 -2 -7 0.69115 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] -1 -2 -3 0.691365 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] -1 -2 -5 0.691171 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] -1 -2 -1 0.692592 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] -1 -2 -8 0.691149 (best c=1.0, g=0.00390625, p=0.0078125, corr_coef=0.58533)
[local] -1 -7 -4 0.583669 (best c=0.5, g=0.0078125, p=0.0625, corr_coef=0.583669)
[local] -1 -7 -6 0.583693 (best c=0.5, g=0.0078125, p=0.0625, corr_coef=0.583669)
[local] -1 -7 -2 0.584526 (best c=0.5, g=0.0078125, p=0.0625, corr_coef=0.583669)
[local] -1 -7 -7 0.583657 (best c=0.5, g=0.0078125, p=0.0078125, corr_coef=0.583657)
[local] -1 -7 -3 0.583849 (best c=0.5, g=0.0078125, p=0.0078125, corr_coef=0.583657)
[local] -1 -7 -5 0.583647 (best c=0.5, g=0.0078125, p=0.03125, corr_coef=0.583647)
[local] -1 -7 -1 0.586104 (best c=0.5, g=0.0078125, p=0.03125, corr_coef=0.583647)
[local] -1 -7 -8 0.583622 (best c=0.5, g=0.0078125, p=0.00390625, corr_coef=0.583622)
[local] -1 -1 -4 0.726198 (best c=0.5, g=0.0078125, p=0.00390625, corr_coef=0.583622)
[local] -1 -1 -6 0.726214 (best c=0.5, g=0.0078125, p=0.00390625, corr_coef=0.583622)
[local] -1 -1 -2 0.726539 (best c=0.5, g=0.0078125, p=0.00390625, corr_coef=0.583622)
[local] -1 -1 -7 0.726224 (best c=0.5, g=0.0078125, p=0.00390625, corr_coef=0.583622)
